"","GEOID","total_population","white_population","non_white_percent"
"5546","360050145001",2507,162,93.5380933386518
"5547","360050145003",1163,76,93.4651762682717
"5548","360050145004",1691,101,94.0272028385571
"5549","360050147012",2375,180,92.4210526315789
"5550","360050147013",1685,96,94.3026706231454
"5551","360050147022",1681,89,94.7055324211779
"5552","360050147023",826,52,93.7046004842615
"5553","360050149001",1731,84,95.1473136915078
"5554","360050149002",1343,104,92.2561429635145
"5555","360050151001",969,51,94.7368421052632
"5556","360050151003",1854,146,92.1251348435814
"5557","360050151004",1445,95,93.4256055363322
"5558","360050152001",1007,314,68.8182720953327
"5559","360050152002",1586,513,67.6544766708701
"5560","360050153001",2011,114,94.3311785181502
"5561","360050153002",835,75,91.0179640718563
"5562","360050153003",1412,64,95.4674220963173
"5563","360050155001",1899,112,94.102159031069
"5564","360050155002",992,73,92.6411290322581
"5565","360050157001",0,0,NA
"5566","360050157002",1982,143,92.7850655903128
"5567","360050157003",1984,149,92.4899193548387
"5568","360050157004",1576,114,92.7664974619289
"5569","360050158001",1442,668,53.6754507628294
"5570","360050159002",511,59,88.454011741683
"5571","360050160000",0,0,NA
"5572","360050160002",900,468,48
"5573","360050160003",861,489,43.205574912892
"5574","360050161001",1804,189,89.5232815964523
"5575","360050161002",1034,61,94.100580270793
"5576","360050161004",1289,109,91.5438324282389
"5577","360050162001",1007,499,50.4468718967229
"5578","360050163001",34,6,82.3529411764706
"5579","360470175001",5,0,100
"5580","360470176001",1074,443,58.7523277467412
"5581","360470176002",1344,592,55.952380952381
"5582","360470178001",1324,506,61.7824773413897
"5583","360470178002",1635,501,69.3577981651376
"5584","360470179002",1739,649,62.6797009775733
"5585","360470179003",739,341,53.8565629228687
"5586","360470180002",1678,547,67.4016686531585
"5587","360470181001",1046,599,42.7342256214149
"5588","360470181003",1213,791,34.7897774113768
"5589","360470181004",1099,643,41.4922656960874
"5590","360470182002",2517,707,71.9110051648788
"5591","360470183002",874,548,37.2997711670481
"5592","360470183003",702,413,41.1680911680912
"5593","360470184002",1229,603,50.9357200976404
"5594","360470185011",711,296,58.3684950773558
"5595","360470185013",1264,64,94.9367088607595
"5596","360470185014",887,32,96.3923337091319
"5597","360470186002",1087,561,48.3900643974241
"5598","360470187001",1336,708,47.0059880239521
"5599","360470188002",1666,669,59.84393757503
"5600","360470190001",1692,388,77.0685579196218
"5601","360470190002",1549,419,72.9502905100065
"5602","360470190003",1612,583,63.833746898263
"5603","360470191001",1468,790,46.1852861035422
"5604","360470191002",1150,513,55.3913043478261
"5605","360470191003",809,383,52.6576019777503
"5606","360470192001",1119,832,25.6478999106345
"5607","360470192002",1137,495,56.4643799472295
"5608","360470192003",1211,204,83.1544178364988
"5609","360470192004",74,19,74.3243243243243
"5610","360470193001",2567,857,66.6147253603428
"5611","360470193002",1050,585,44.2857142857143
"5612","360470193003",680,293,56.9117647058823
"5613","360470193004",1982,302,84.7628657921292
"5614","360470194001",1518,221,85.4413702239789
"5615","360470194002",918,172,81.2636165577342
"5616","360470195001",821,454,44.7015834348356
"5617","360470195002",912,479,47.4780701754386
"5618","360470195004",706,347,50.8498583569405
"5619","360470196001",1698,433,74.4994110718492
"5620","360470196003",1613,609,62.2442653440794
"5621","360470516021",1890,193,89.7883597883598
"5622","360470517001",1280,938,26.71875
"5623","360470517002",1356,977,27.9498525073746
"5624","360470518002",1400,596,57.4285714285714
"5625","360470518003",995,158,84.1206030150754
"5626","360470519002",1397,962,31.1381531853973
"5627","360470520001",1555,731,52.9903536977492
"5628","360470520002",1412,346,75.4957507082153
"5629","360470523001",1531,613,59.9608099281515
"5630","360470523002",1157,519,55.14261019879
"5631","360470523004",778,332,57.3264781491003
"5632","360470523005",775,302,61.0322580645161
"5633","360470525001",2508,1482,40.9090909090909
"5634","360470525002",1212,758,37.4587458745875
"5635","360470526001",2002,644,67.8321678321678
"5636","360470526002",1185,508,57.1308016877637
"5637","360470526003",1166,424,63.6363636363636
"5638","360470527001",1051,311,70.4091341579448
"5639","360470527002",699,339,51.5021459227468
"5640","360470527003",738,358,51.4905149051491
"5641","360470527004",820,257,68.6585365853659
"5642","360470527005",772,330,57.2538860103627
"5643","360470527006",1190,403,66.1344537815126
"5644","360470527007",775,133,82.8387096774194
"5645","360470528001",899,585,34.9276974416018
"5646","360470529001",1033,999,3.29138431752178
"5647","360470529002",1815,1617,10.9090909090909
"5648","360470530001",1216,441,63.733552631579
"5649","360470530003",1428,852,40.3361344537815
"5650","360470531011",1624,1460,10.0985221674877
"5651","360470531021",3727,3421,8.21035685537966
"5652","360470532002",1227,780,36.4303178484108
"5653","360470533001",1551,1427,7.99484203739523
"5654","360470533003",1413,1348,4.6001415428167
"5655","360470533004",1727,1591,7.87492762015055
"5656","360470534001",1447,805,44.3676572218383
"5657","360470534002",1314,702,46.5753424657534
"5658","360470534004",951,451,52.5762355415352
"5659","360470535001",1450,1235,14.8275862068966
"5660","360470535003",709,659,7.05218617771509
"5661","360470535004",1368,1198,12.4269005847953
"5662","360470537002",3089,2788,9.74425380382001
"5663","360610007006",1660,1097,33.9156626506024
"5664","360610007008",21,4,80.9523809523809
"5665","360610007009",0,0,NA
"5666","360610008001",1311,149,88.6346300533944
"5667","360610008002",1443,166,88.4961884961885
"5668","360610008004",1967,313,84.087442806304
"5669","360610008005",2845,339,88.0843585237258
"5670","360610009000",0,0,NA
"5671","360610009001",2016,1227,39.1369047619048
"5672","360610010010",0,0,NA
"5673","360610010011",1767,1124,36.3893604980192
"5674","360610010021",1596,197,87.65664160401
"5675","360610010022",1521,187,87.7054569362262
"5676","360610010024",569,65,88.5764499121265
"5677","360610012001",1708,431,74.7658079625293
"5678","360610012002",998,747,25.1503006012024
"5679","360610013001",1629,1064,34.6838551258441
"5680","360610013002",1610,1011,37.2049689440994
"5681","360610013004",1052,727,30.893536121673
"5682","360610013005",30,6,80
"5683","360610014012",1691,1057,37.4926079243051
"5684","360610014021",1745,665,61.89111747851
"5685","360610015010",0,0,NA
"5686","360610015011",4374,2907,33.5390946502058
"5687","360610015012",2733,1391,49.1035492133187
"5688","360610015013",1278,671,47.4960876369327
"5689","360610015020",0,0,NA
"5690","360610015021",1614,1044,35.3159851301115
"5691","360610015022",3017,1821,39.6420285051376
"5692","360610015023",2091,1316,37.063605930177
"5693","360610015024",2554,1667,34.7298355520752
"5694","360610015025",1073,779,27.3998136067102
"5695","360610015026",29,5,82.7586206896552
"5696","360610015027",0,0,NA
"5697","360610015028",0,0,NA
"5698","360610016001",2463,139,94.3564758424685
"5699","360610016002",909,160,82.3982398239824
"5700","360610016003",1511,252,83.3223031105228
"5701","360610016004",1375,470,65.8181818181818
"5702","360610018001",1128,292,74.113475177305
"5703","360610018002",1028,483,53.0155642023346
"5704","360610189002",2122,941,55.6550424128181
"5705","360610189004",1160,503,56.6379310344828
"5706","360610189005",1819,737,59.4832325453546
"5707","360610190001",1263,175,86.1441013460016
"5708","360610190002",2416,634,73.7582781456954
"5709","360610191001",1551,1160,25.2095422308188
"5710","360610191002",2000,1587,20.65
"5711","360610191004",1580,1017,35.6329113924051
"5712","360610191005",1419,619,56.3777307963354
"5713","360610192000",0,0,NA
"5714","360610192003",1558,146,90.6290115532734
"5715","360610193001",1367,507,62.9114850036576
"5716","360610193003",1503,578,61.5435795076514
"5717","360610193004",969,319,67.0794633642931
"5718","360610193006",1412,491,65.2266288951841
"5719","360610194001",2532,238,90.6003159557662
"5720","360610194002",817,214,73.8066095471236
"5721","360610194003",1484,336,77.3584905660377
"5722","360610194004",2145,215,89.97668997669
"5723","360610195000",0,0,NA
"5724","360610195001",1474,924,37.3134328358209
"5725","360610195002",1217,912,25.0616269515201
"5726","360610195003",2420,1096,54.7107438016529
"5727","360610195004",1340,745,44.4029850746269
"5728","360610195005",1377,981,28.7581699346405
"5729","360610196001",1477,280,81.042654028436
"5730","360610196002",1400,221,84.2142857142857
"5731","360610196003",1154,287,75.1299826689775
"5732","360610197011",1278,419,67.2143974960876
"5733","360610197021",2601,951,63.437139561707
"5734","360610198001",2316,613,73.5319516407599
"5735","360610199000",0,0,NA
"5736","360610199001",1696,1003,40.8608490566038
"5737","360610199003",1792,836,53.3482142857143
"5738","360610199005",1513,676,55.3205551883675
"5739","360610199006",1415,904,36.113074204947
"5740","360610200002",1800,539,70.0555555555556
"5741","360610201011",1863,898,51.7981749865808
"5742","360610201022",1315,508,61.3688212927757
"5743","360610201023",664,180,72.8915662650602
"5744","360610203001",1893,820,56.6825145272055
"5745","360810024001",844,184,78.1990521327014
"5746","360810024002",1351,198,85.3441894892672
"5747","360810025001",1223,112,90.8421913327882
"5748","360810025002",1097,98,91.0665451230629
"5749","360810025003",1180,97,91.7796610169491
"5750","360810025004",1234,67,94.5705024311183
"5751","360810025005",1158,74,93.6096718480138
"5752","360810025006",1350,104,92.2962962962963
"5753","360810026001",995,259,73.9698492462311
"5754","360810026002",1155,169,85.3679653679654
"5755","360810028001",1737,306,82.3834196891192
"5756","360810028002",1567,185,88.1940012763242
"5757","360810030001",1479,305,79.3779580797836
"5758","360810031002",1347,545,59.539717891611
"5759","360810033011",4399,1761,59.968174585133
"5760","360810033021",1068,215,79.8689138576779
"5761","360810034001",1027,185,81.9863680623174
"5762","360810036002",2191,143,93.4732998630762
"5763","360810037001",2,1,50
"5764","360810038002",1521,237,84.4181459566075
"5765","360810039001",1462,479,67.2366621067032
"5766","360810040012",1159,236,79.6376186367558
"5767","360810040021",1361,146,89.2725936811168
"5768","360810042002",1253,115,90.8220271348763
"5769","360810042003",1568,94,94.0051020408163
"5770","360810043002",170,22,87.0588235294118
"5771","360810044011",2131,137,93.5710933833881
"5772","360810045001",1182,445,62.3519458544839
"5773","360810045002",744,487,34.5430107526882
"5774","360810047001",1628,800,50.8599508599509
"5775","360810050001",0,0,NA
"5776","360810051001",1539,452,70.6302794022092
"5777","360810052001",1498,143,90.4539385847797
"5778","360810052002",1582,158,90.0126422250316
"5779","360810053002",1397,775,44.5239799570508
"5780","360810053003",972,475,51.1316872427983
"5781","360810054001",850,175,79.4117647058823
"5782","360810054002",1202,283,76.4559068219634
"5783","360810054004",1810,281,84.475138121547
"5784","360810055001",1367,441,67.7395757132407
"5785","360810057002",829,379,54.2822677925211
"5786","360810057003",1467,585,60.1226993865031
"5787","360810579001",1126,622,44.7602131438721
"5788","360810579002",617,311,49.5948136142626
"5789","360810580001",797,30,96.2358845671267
"5790","360810580002",1141,18,98.4224364592463
"5791","360810580003",964,31,96.7842323651452
"5792","360810580004",687,19,97.2343522561863
"5793","360810581001",1065,639,40
"5794","360810582001",1274,74,94.1915227629513
"5795","360810582002",2068,81,96.0831721470019
"5796","360810583001",1446,793,45.1590594744122
"5797","360810583003",770,477,38.0519480519481
"5798","360810585001",1204,592,50.8305647840532
"5799","360810585003",1662,896,46.0890493381468
"5800","360810587001",1441,920,36.1554476058293
"5801","360810587003",1151,706,38.6620330147698
"5802","360810589001",1541,768,50.1622323166775
"5803","360810589003",1216,622,48.8486842105263
"5804","360810590001",1182,30,97.4619289340102
"5805","360810591002",1303,516,60.39907904835
"5806","360810591003",1302,577,55.6835637480799
"5807","360810592001",1186,31,97.3861720067454
"5808","360810593001",1391,850,38.8928828181165
"5809","360810594001",813,42,94.8339483394834
"5810","360810594002",693,2,99.7113997113997
"5811","360810595012",1045,567,45.7416267942584
"5812","360810595021",1119,480,57.1045576407507
"5813","360810596001",642,8,98.7538940809969
"5814","360810596002",731,19,97.4008207934337
"5815","360810598002",1116,27,97.5806451612903
"5816","360810599001",704,439,37.6420454545455
"5817","360810600001",1223,33,97.3017170891251
"5818","360810601002",1046,561,46.3671128107075
"5819","360810603001",1854,1178,36.4617044228695
"5820","360810606002",689,8,98.8388969521045
"5821","360810607011",3,3,0
"5822","360810610001",1204,11,99.0863787375415
"5823","360810612001",752,1,99.8670212765958
"5824","360810612002",800,16,98
"5825","360810613011",1270,657,48.2677165354331
"5826","360810613012",1236,706,42.8802588996764
"5827","360810613013",1456,927,36.3324175824176
"5828","360810613014",1801,1100,38.9228206551916
"5829","360050164001",1221,603,50.6142506142506
"5830","360050166001",1685,503,70.1483679525222
"5831","360050167001",933,48,94.8553054662379
"5832","360050167002",2440,179,92.6639344262295
"5833","360050171001",10,0,100
"5834","360050173001",1250,74,94.08
"5835","360050173003",1933,147,92.395240558717
"5836","360050173004",2241,146,93.4850513163766
"5837","360050175002",1020,40,96.078431372549
"5838","360050175003",1255,52,95.8565737051793
"5839","360050175005",756,36,95.2380952380952
"5840","360050175006",880,66,92.5
"5841","360050177012",1084,78,92.8044280442804
"5842","360050177013",1936,274,85.8471074380165
"5843","360050177022",1300,57,95.6153846153846
"5844","360050177023",1571,104,93.3800127307447
"5845","360050179011",2648,152,94.2598187311178
"5846","360050179012",579,35,93.9550949913644
"5847","360050179021",1387,79,94.3042537851478
"5848","360050179022",1095,75,93.1506849315068
"5849","360050181011",1678,107,93.6233611442193
"5850","360050181013",760,46,93.9473684210526
"5851","360050181021",1004,68,93.2270916334661
"5852","360050181022",1804,77,95.7317073170732
"5853","360050181023",1196,101,91.5551839464883
"5854","360050181024",1506,60,96.0159362549801
"5855","360050183011",1632,150,90.8088235294118
"5856","360050183012",1163,78,93.2932072226999
"5857","360050183013",1628,202,87.5921375921376
"5858","360050183021",1491,92,93.8296445338699
"5859","360050183022",934,57,93.8972162740899
"5860","360050183023",1261,63,95.0039651070579
"5861","360050184001",976,520,46.7213114754098
"5862","360050184002",1231,601,51.1779041429732
